ID	MaternalHaploPop	PaternalHaploPop	HaploSeed
u2fvN2D	CEU	CEU	1766046732
BTe1Stj	CEU	CEU	2652346968
m57Zxst	CEU	CEU	2773314252
0dmD8vu	GBR	GBR	3057676840
GbD7yZv	CEU	CEU	2772032888
Ljkw7dM	CEU	CEU	921976733
xL3QEaM	CEU	CEU	987345038
EdJ7dCX	ASW	ASW	116334681
8Obtn74	CEU	CEU	735690920
rkV2N11	CHB	CHB	4079456768
ONXj2Al	CEU	CEU	1009390584
CVDVcRF	CEU	CEU	3270459326
1wU8YVZ	CEU	ASW	13313169
Mzq4mVY	ASW	ASW	3334698822
EN79S78	CEU	CEU	2756278045
eutSCiK	CEU	CEU	2794452039
noOpz6x	CEU	CEU	3114199720
eBHSVGV	CHB	CHB	1473278249
zS5BxlB	ASW	ASW	2402840899
49asHEL	CEU	CEU	1327531646
h3z5wiB	CEU	CEU	4077241422
FDOXiFa	CEU	CEU	1510848915
OWQrwJt	ASW	ASW	3933903265
CuSQvUM	ESN	ESN	2141910866
JVC5XV0	CEU	CEU	4039878547
5dB7Nlz	CEU	CEU	941535061
XjQKaor	CEU	CEU	2840816049
56JLuZQ	PUR	PUR	1172019607
a2DCDO4	MXL	MXL	2512059515
d4sJU6e	CEU	CEU	1192603630
RRUvKp6	CEU	CEU	3529425676
NOOAiFc	CEU	CEU	2146033162
k2qv1nz	CEU	CEU	3261810987
Rre81sN	CEU	CEU	2471821809
9nbLYNA	ASW	ASW	2665837905
25HNq0N	CEU	CEU	2244657341
m0rP79f	ASW	ASW	1270251639
UK9ym8b	ASW	ASW	3728532990
UkF4TYX	MXL	MXL	3603165801
pmnM3SG	ASW	ASW	3574324972
zleXk3c	CEU	CEU	2531466607
vJWKZnr	ASW	ASW	1923024888
0dPjD5Z	CEU	CEU	3247127987
qUUGI4L	CEU	CEU	676169632
tYvFlYB	CEU	CEU	1755988843
fRWhau2	CEU	CEU	3718173814
eG7OQ75	CEU	CEU	529213848
ATracdg	CEU	PUR	1617315672
89aCD9r	CEU	CEU	3028094649
cS1JkBc	CEU	CEU	2989588906
b7VURU8	MXL	MXL	250796725
YOHi2aM	ESN	ESN	1269423462
kaB6mwR	CEU	CEU	36614271
hm2BVZw	CEU	CEU	2134797465
99jPAFC	ASW	ASW	976595934
7Z7PiZP	CEU	CEU	2767504843
QdulcTD	CEU	GIH	855400968
gkgryEd	CEU	CEU	569719824
sU5xTZH	CEU	CEU	1758549692
maxGIEZ	CEU	CEU	2934828900
719ehpa	ASW	ASW	4182600814
V1kkjga	CEU	ASW	2550844944
AjWBymK	ACB	ACB	1589207073
pWXzwUD	ASW	ASW	1084709333
p8kaWYa	CEU	CEU	2777635781
H1Jc1FG	CEU	CEU	3341026815
KgrWEJv	CEU	CEU	747712272
2vlzjrQ	CEU	CEU	3947103934
9DdHy1m	CEU	CEU	2428223723
5QmY8i7	MXL	MXL	2087960723
QE7whfZ	CEU	CEU	1508145696
QDFPQps	CEU	CEU	1504927986
AWDWECR	ASW	ASW	1478216287
pBxQvas	CEU	CEU	1131274228
wi4h4Mm	GIH	GIH	186608299
z7tEJf1	CEU	CEU	774654335
aBnxKUt	CHB	ASW	2559285659
Rw6fgIs	CEU	CEU	1448389725
KnKQefb	CEU	CEU	775162022
K2NQAzQ	CEU	CEU	3893884463
A7XQPXJ	CEU	CEU	2759812712
CuqrQVO	CEU	CEU	4143876873
NqdPeXm	PUR	PUR	2865824954
KmIasOz	CEU	CEU	4035788491
9ngl6Vd	ASW	ASW	2140690749
pdXyKRZ	GBR	GBR	180616363
rld9ou5	CEU	CEU	2693514166
v3WHsCP	CEU	CEU	974967148
DkGkEXS	CEU	CEU	4040483085
XOG0T7L	CEU	CEU	74448297
lfaZa4k	GIH	GIH	2347712020
aVEMjFZ	CEU	CEU	2651472565
SNnFvU1	CEU	CEU	1850831232
708N5dY	CEU	CEU	73074056
xepkAfP	JPT	CEU	2250217265
dUnTdYo	ASW	CEU	1196394664
foYXoQp	CEU	CEU	2813903759
cduCxvx	CEU	CEU	1850352305
IOUAfG2	CEU	CEU	151815133
8lp7Yhi	CEU	CEU	2546977559
S6IcOFR	MXL	MXL	3727448272
SjGgwcg	CEU	CEU	2509484083
8VZoWBH	CEU	CEU	3486091779
XFptFkn	CEU	CEU	1814422510
QZnbHZU	CEU	CEU	504871543
mU82Hae	CEU	CEU	1515756788
DuYIusq	CEU	CEU	4037255103
djWe7vt	CEU	CEU	674159327
zsv7nGk	CEU	CEU	3267940789
MSwLleH	ASW	ASW	1402134134
m29osuj	CEU	CEU	2621057134
YtXXH7d	CEU	GBR	2356622975
X5WS0zq	CEU	CEU	4178812019
ubM8HQP	CEU	CEU	3840451237
Dl1o3ss	CEU	CEU	564445093
a9gTD8c	CEU	ASW	2244997307
6jMJ663	CEU	CEU	3068948346
YVXuvMy	ASW	ASW	1734323722
OA53ztT	ASW	ASW	1100169462
rfudRme	CEU	CEU	3869158766
GAJD741	PUR	PUR	3530778022
jUcrA1y	ASW	ASW	2284364863
sAV1AP8	ASW	CEU	2317400375
H3IGmDo	MXL	MXL	358305929
fD7DBZt	ASW	ASW	812861832
rdizdfl	CEU	CEU	1176125775
PTSPCn8	ACB	ACB	1829339964
sFhggOh	CEU	CEU	710903341
sw9c5b2	MXL	MXL	1539768422
R6Qyv7r	ASW	ASW	2503415650
doFWoDG	CEU	CEU	3005765487
ZaONaFd	CEU	ASW	209313797
Nq7ZQTU	CEU	CEU	1965571933
APgSSw4	CHS	CHS	426816640
DOQID8Z	CEU	JPT	2848851098
o58H5el	CEU	ASW	1438150023
PpjDi9V	MXL	MXL	4187055605
49A7Loz	CEU	CEU	2285029949
7012oHk	CEU	CEU	3049070041
oHwFN5P	ASW	ASW	1931387910
T5QZHvh	CEU	CEU	4289946700
7P4gFZi	ASW	ASW	1556908913
7DGvUNl	CEU	CEU	1378206778
PeUOv2E	CEU	CEU	3482343749
pDnTj06	CEU	CEU	4069353176
2X0qKfu	CEU	CEU	694128972
DDYroXl	ASW	ASW	456567700
m5SljL4	ASW	ASW	2164285755
zdal7yY	CEU	CEU	1719279625
2a13DU7	ASW	ASW	748892376
1Lw0Wvd	CEU	CEU	1163594075
RN0xwRS	CEU	ASW	2420678865
p3clSc4	CEU	CEU	746159954
n9HSuIT	CEU	CEU	3827058321
ZsgHMV2	JPT	JPT	3506513043
eQG8STL	ASW	ASW	2638691270
VySHsCT	ASW	ASW	477084531
yBAdwML	CEU	CEU	23347012
t741fiO	CEU	CEU	2087303801
8CvPFEy	CEU	CEU	1643471846
04HjUge	MXL	MXL	1416038467
8QLF58N	CEU	CEU	4135024159
GwqG9KR	CEU	CEU	69249550
jkxMKah	CEU	CEU	3620245538
jwfzbds	ASW	CEU	1942652156
J0uZrPc	CEU	CEU	249142151
NIeBY7F	PUR	CEU	3841790536
xvrw4Bg	ASW	ASW	1113690969
hxiA2th	ASW	ASW	3486003123
jviGXVi	MXL	MXL	2450291300
rBdqbUD	ASW	ASW	1851925817
b4uW5mp	CEU	CEU	677658611
MMFRkbH	CEU	ASW	1639718370
pQkXora	CEU	CEU	3318036650
cuNm7Ij	CEU	CEU	4197762722
310In5x	CEU	CEU	2455514464
F5kGM6u	CEU	CEU	2966070566
d4zAnfd	CEU	MXL	714850879
V9jOyn3	CEU	CEU	175636245
5tobUWV	ESN	ESN	386620197
HeJRqRi	JPT	JPT	3564399687
gu1uplf	CEU	CEU	2746109548
qB20gOW	MXL	MXL	4236349190
zfIuyZ2	CEU	MXL	3277164426
xiGgY3o	ASW	ASW	2867144234
JUmDedj	CEU	CEU	1090034308
MNZFzyy	CEU	CEU	1915504601
zGN0p1N	CEU	MXL	983080093
WtXR25N	CEU	CEU	1584144040
4vEU1Ta	CEU	CEU	4241399059
VRJOeZB	CEU	CEU	1837186986
0ekelMk	CEU	CEU	2862975070
TF5s4uq	CEU	CEU	2759246424
XDd1jEh	CEU	CEU	2652889553
irMpL5c	CEU	CEU	2451505854
JdXvZiJ	CEU	CEU	625823360
MSz26j8	PUR	PUR	936900925
WwokCHK	CEU	CEU	439204490
8JsfwKE	JPT	JPT	3074906182
DnLnNHJ	CEU	CEU	3253969580
FeMbX8u	CEU	CEU	3863087756
AZCsWPq	CEU	CEU	1430119397
mSZ6jXZ	CEU	CEU	1574083911
8mdBihI	ASW	ASW	2877500808
StGrkQ5	ASW	ASW	2994919713
AfKvpmY	CEU	CEU	2416108346
qXkomcO	ASW	ASW	433704988
PoSNZjp	ASW	ASW	860410673
DxQ8M2X	CEU	CEU	3661298763
7cn2UhN	CEU	CEU	468175339
bVDQhbT	GBR	GBR	1245191360
vZ1wBZD	CEU	CEU	966790906
nrV2OLO	CEU	CEU	1711210592
AfdDyka	GIH	GIH	4010112012
96fJoiC	CEU	CEU	3601260112
ARR4Poi	CEU	CEU	3342252966
JnpC4RH	GBR	GBR	521273112
QmdBPDc	CEU	ASW	3380905270
6PqqYBC	ESN	ESN	171283118
N8fGSwk	ESN	ESN	1604395690
fHsAOiI	CEU	CEU	203768189
2pNRAZT	CEU	CEU	28427131
4Veb3Hp	ASW	ASW	96371427
wNLXcnK	CEU	CEU	1382866422
Yr5Ms5V	CEU	CEU	3199194995
GR4EcAX	CEU	GBR	2516838549
Uv2xZq5	ASW	ASW	2628229866
mZZ8b8k	CEU	CEU	1038150243
WqZfuL8	ASW	ASW	3538430119
Y6L7Yp5	CEU	CEU	3472654826
M3SiVoq	CEU	ASW	1051692083
mtaCwdz	ASW	ASW	2152904520
43hk3yf	CEU	CEU	697274709
yzHLG54	CEU	CEU	526901030
0yLyBGI	CEU	CEU	1637424275
1wzcy7m	ASW	ASW	6921636
rJrSeUs	CEU	CEU	1165097050
nxB52Kg	CEU	CEU	2692346705
gfqpfAT	CEU	CEU	1070415736
sAnEuG2	MXL	PUR	1574375573
CRzqz5n	CEU	CEU	1868243295
SRAlolL	CEU	CEU	3410915218
i2eSKRU	CEU	CEU	2665545995
qfBA7mE	CEU	ASW	4154034275
xMJcmdM	CEU	CHB	1732879724
7qUYOUd	CEU	CEU	1989962401
9P61kZI	CEU	CEU	3236358538
bMVla3Q	CEU	CEU	372216594
N3QY5zs	CEU	ASW	3902791680
u87DBjo	CEU	ASW	3574457193
hEemm8g	GIH	GIH	1186720841
OSDYd7u	CEU	CEU	1021162211
srN2FqF	CEU	CEU	1390035137
NEilcH6	CEU	CEU	868553037
Pw3ubqq	CEU	CEU	1201737176
qbZR0ae	ASW	ASW	1681855553
YglHRY8	ASW	ASW	2652121078
iI8HnyK	MXL	MXL	2141160640
uXICoZV	ASW	ASW	2120953683
DqHvOHh	CEU	CEU	3245366652
7SwGrbj	CEU	CEU	1076886878
qIne1Iz	CEU	CEU	3840736748
NlXZ9Ho	CEU	CEU	441724108
UmwG0uq	CEU	CEU	3453512713
IxN1Ny6	CEU	CEU	1858152723
Ldw25Zp	CEU	CEU	1151587230
a0Vcban	MXL	MXL	2565911053
MkpAKgh	CEU	CEU	1908024195
hc1Hv6Z	CEU	CEU	1031244454
0JmJShN	CEU	CEU	1578439515
vCEasPZ	CEU	CEU	3700157470
qf8AuTC	ASW	ASW	309907798
fNXd968	CEU	CEU	3384644386
UsKA7y0	CEU	CEU	1912046012
LAG8yNq	CEU	CEU	2841825285
Jj1PaTy	CEU	CEU	1783521230
6tI1u9c	CEU	CEU	4199409146
zvVo49K	CEU	CEU	4196901715
G6cXvzz	ESN	ESN	3066357945
1SZpWco	CEU	CEU	729044336
uTUucWH	ASW	ASW	1605550807
6uP9oEK	CEU	CEU	2218929591
O0kAHGl	ASW	ASW	837538647
TwamN3I	CEU	CEU	1757034161
Xa9gsNN	ASW	ASW	2399528364
wc0OrCX	CEU	CEU	1034374323
QqLSzUs	ACB	ACB	213510839
OQrVGHh	CEU	ASW	1693911205
cmBwYo4	CEU	CEU	2772636813
USzNU8F	ASW	ASW	2955067245
ORn2w5o	ESN	ESN	2198682040
TkSrPeP	CEU	ASW	557644085
cMfNBNR	CEU	CEU	2311179396
ajYCI5t	GBR	CEU	2603641325
i4L0t4T	CEU	ASW	4015479747
IM6IK6g	CEU	CEU	1659675670
Q6DKIQm	ASW	ASW	938718443
AqzvrGs	ASW	ASW	1554197404
F2M4qgs	CEU	CEU	2722886007
PuLtnrB	CEU	ASW	2733993655
4Yp1JaA	CEU	CEU	869137603
vsgYa7M	CEU	CEU	413447856
9XEMDX6	ASW	ASW	3167556702
mY6Bvu1	JPT	JPT	212394310
wKLBqVk	ESN	ESN	3838829515
etKUtgz	CEU	CEU	3575567888
nG43p3D	CEU	CEU	923856897
rr0Eof5	CEU	CEU	3249861433
UvSdb5c	CEU	ASW	257084988
4bVEzcG	CEU	CEU	1583402675
y1hTUZG	CEU	CEU	1565118851
HSQ61Jg	CHB	CHB	1621819131
r8FtjV3	CEU	ASW	393400996
YV61F58	CEU	CEU	851480553
YEdOd9k	ASW	CEU	4171143734
uPGN28I	CEU	ASW	2766157393
Jimto1d	ASW	ASW	2697989220
FkVRQeL	ASW	ASW	1359575946
vLf9jV7	CEU	CEU	93291892
vk2EGBJ	ASW	GIH	3129694683
nTE09IO	CEU	CEU	1074162132
QEu9DkI	ASW	ASW	3550216129
qgbSmyj	CEU	CEU	87823167
7yf1KVg	ASW	ASW	563529294
52qieSU	CEU	CEU	4152971629
rkPWfxm	CEU	CEU	2249144260
ndWkFMw	CEU	CEU	3819540455
Bf9iqTq	CEU	CEU	2517397836
bHc8gR2	CEU	CHB	1628341154
VidI1Op	ASW	ASW	4216255181
BwNbK7h	CEU	CEU	3500186405
2nEKyNk	CEU	CEU	4048897786
9mx7AkG	CEU	CEU	3131653394
Nv3TRmT	CEU	CEU	2238215275
SO76bNo	CEU	CEU	2417505190
5oWRzo2	GBR	CEU	3398200838
Ttn1RkQ	JPT	JPT	643082816
aSbsE9K	JPT	JPT	3654623161
iOM5KzO	CEU	CEU	3130501997
2gn7Hiw	GBR	GBR	2086617705
i4P26Jk	ACB	ACB	3959525865
lNXQwoQ	CEU	CEU	220338153
49QkWBt	CEU	CEU	1059587435
m3ZMnd6	CEU	CEU	4066627407
hSGV7Im	MXL	MXL	2355398178
dVG9Peh	CEU	CHS	2291348073
kXyqpE5	CEU	CEU	3634147167
Mw5J2lA	CEU	CEU	1087751647
9feSx7K	CEU	CEU	2332017397
3URUnmH	ASW	ASW	1206049572
559myO2	CEU	CEU	3850914498
VYuZTza	CEU	CEU	45312581
5tW2FyL	CEU	CEU	3686088947
JScxRhQ	ASW	ASW	3192129380
MpOzB7M	CEU	CEU	54025816
AmcvFcV	CEU	MXL	1886824200
RIQbO2E	ASW	ASW	723639907
8kUG3dk	CEU	CEU	3732228189
6AfnQOo	MXL	MXL	278064102
jRIRJ72	CEU	CEU	912241705
1TvN0Xa	PUR	PUR	3072288802
7lufdpm	CEU	CEU	854832819
1V1ihS1	CEU	CEU	874326549
28j11Pw	ASW	ASW	2084574024
nMwqw6x	CEU	CEU	3383161203
l86hESo	CEU	CEU	4198110143
qiTzYtK	CHS	CHS	350309028
rQLhw67	CEU	CEU	1147459618
7wGW6Fg	MXL	MXL	873238700
eIezl0N	CEU	CEU	1309811502
vkfDgem	CEU	CEU	201577325
Bz5MmPy	ASW	ASW	147497609
aRogrgs	PUR	ASW	62916500
FcgM3DK	GBR	GBR	2724407090
mxCAO5a	CEU	CEU	315486123
HnXpCpk	ASW	CEU	4091776432
1TEVQ8z	ASW	ASW	3508450545
QpbMwqN	CEU	CEU	1460350666
MsbX7MF	CEU	CEU	1663022401
GMa8BnJ	CEU	CEU	1828196667
zZOBCpu	PUR	PUR	1961144584
ITGhzAk	ASW	ASW	1681260296
k4LZroL	CEU	CEU	2458320137
y9LEUuZ	CEU	MXL	213696751
oPJzcVj	CEU	CEU	4224684687
W6BdGOL	CHS	CHS	1471855581
6j4i6fU	CEU	MXL	2834454849
Zjo7ntz	ASW	ASW	565976531
pivnf5T	ASW	CEU	2588773903
OVoA5FC	MXL	MXL	2731849024
MZuQAQW	ASW	ASW	2704608960
c08UjtI	CEU	CEU	4005086104
PfQb82i	CEU	ASW	2532504051
XNbFtzW	CEU	CEU	3197569564
oLQPvlu	CEU	CEU	1547668771
IJwwI1q	CEU	CEU	2253644364
dsZfyxl	MXL	MXL	154133713
Q4MTT2a	CEU	CEU	958729843
yBqkMRJ	ASW	CEU	1987397342
KyomniV	CEU	CEU	1903518399
eIF7Cme	ASW	ASW	336586441
RkwEV61	ASW	ASW	1561191331
CMAT77h	ASW	ASW	1828070053
LhbIxzz	CEU	CEU	247157469
eLbk1jG	CEU	PUR	3006779810
1nTrxQn	CEU	CEU	270676314
2JXvhxu	CEU	CEU	2386412514
LWcD4gY	CEU	CEU	3562719807
UuDYjeX	ASW	ASW	3111206305
IrwgR70	CEU	ASW	2923996010
MgonJsD	CEU	CEU	123149352
clTb32J	CEU	CEU	2659283865
XMJxNGa	CEU	CEU	1021661152
oDUNtE4	CEU	CEU	1580317006
gybuEeG	ASW	PUR	4118741971
A4D5rfH	CEU	CEU	1401216635
xPf4rQg	CEU	CEU	2990188694
bbfnprM	ASW	ASW	2272298139
C0Ltvz2	CEU	CEU	3734364887
plmT74J	ASW	ASW	1115286186
UBaT9md	CEU	GBR	2325774997
6KXDThx	CEU	CEU	1019889270
PlIeKOY	ASW	ASW	3152984130
dwjuKip	CEU	CEU	3589676952
OIDj8yp	CEU	CEU	3742972764
6pk1zvZ	CEU	MXL	1813667213
fs8RBzp	CEU	CEU	2389830931
X1Mutos	MXL	MXL	1630876078
8amPjhq	CEU	CEU	437143780
hbmd8u2	CEU	CEU	2302583074
DOF1Skc	CEU	CEU	3816644432
qSqbNYZ	ASW	ASW	192535370
mNYPIXA	ASW	ASW	106833418
qBvZbRq	CEU	CEU	634332492
wUiyc6U	CEU	CEU	3278799860
tC50Wrr	CEU	CEU	2956562329
YvtzLa1	CEU	MXL	1398347049
3hfJMWO	CEU	CEU	3068333545
dt4NUl0	PUR	PUR	2379112444
O1Gz8rK	CEU	CEU	827003077
7NEBMvF	MXL	MXL	1758192049
FlX6BLq	CEU	CEU	2538137888
eQiY6zu	CEU	CEU	1676129056
FDInV6X	PUR	PUR	1528697671
VmWuPoT	CEU	CEU	981581608
sdHOrAm	CEU	CEU	3749720625
NhBONfS	ASW	ASW	951650
BBRWZYT	CEU	CEU	4195663069
toqQuOy	ASW	ASW	4251357157
SroYRhP	CEU	CEU	2986374494
eMH2gDM	CEU	CEU	2573731762
x4Bptmm	ASW	ASW	3886409450
4jqQxms	ASW	ASW	3290194580
OD5f00C	CEU	CEU	2797692122
h4B79Ka	MXL	MXL	7666194
sNxerPr	CEU	ASW	1537488687
p5q5Gj8	ASW	ASW	1577326754
szfh18S	MXL	MXL	4045121355
6yZdnJG	CEU	CEU	1551165725
lspwD4o	CEU	CEU	2604077365
W1iDxXo	CEU	CEU	1388315718
us8Unf5	CEU	CEU	3467222716
7vCPZXK	CEU	CEU	3303475969
hjQ3uv4	CEU	CEU	2681412256
mNMgFhF	ASW	ASW	3601300268
A9zjp2b	ASW	ASW	216288550
lY7OmxG	CEU	MXL	2105229775
yQ1iTV9	CEU	CEU	395478057
U0Qd7bl	ASW	ASW	4201736291
2MiP4Cq	ASW	ASW	1306478040
LtEvf6Q	CEU	CEU	2289787809
tzYhtt5	PUR	PUR	944197193
3rArpRs	CEU	CEU	2984831069
yaQZa7S	CEU	CEU	2841338183
JdVsSNd	CEU	CEU	4206922351
Fnf7379	CEU	CEU	286731541
mNYJoJn	ASW	ASW	4082535372
Huq94tP	ASW	PUR	847770906
cgDhUGB	CEU	CEU	349860264
khvIUot	CEU	CEU	1158812545
iQjdthq	CEU	CEU	1876937344
Z3K9Xbe	ASW	ASW	3936298155
ltPUfPP	ASW	ASW	2033517065
gpL8oSN	MXL	MXL	184846806
4YOvWAa	ACB	ACB	2093650054
smfZWpl	ASW	ASW	1065160793
1gXrWfH	CHB	CHB	656940516
1KvqkEZ	CEU	ASW	1819980781
vN3ECzm	CEU	ESN	2099346005
bMARcRX	CEU	CEU	3336615208
1qcTMum	CEU	CEU	3702054494
VBYs7Zt	CEU	CEU	1151450067
XLt5Wyk	CEU	ASW	930068122
KkUFFeA	ASW	ASW	904996591
nRzrWrc	CEU	CEU	1653649035
tfRPczA	CEU	CEU	1225275414
AOPiLMs	CHS	CHS	3145394774
SsAtWyj	ASW	ASW	576400704
XHLUCI1	CEU	CEU	1279993313
hzgXhs5	ASW	ASW	1187326169
bb8IkJu	CEU	CEU	1504790867
hR9tEac	CEU	CEU	1485029754
BeS6Ssy	CEU	CEU	901501506
FGe69D7	CEU	CEU	1165374530
FiK9s8P	CEU	CEU	924035575
dkHfZ7Z	CEU	CEU	1196796513
e02Qc9P	CEU	CEU	531319856
9bFuvsB	ASW	ASW	633257466
8buYf1N	CEU	CEU	2701459364
R3Mbp5q	GBR	GBR	1747655283
lmFtvuh	ASW	CHS	1218951336
lAOlFIr	ASW	ASW	856853712
xNO2vRH	CEU	CEU	3628123434
4OXuVp2	PUR	PUR	1913964289
FCW4KHn	CEU	CEU	826528443
aGXiD3L	CEU	CEU	2147610737
C3AQDRC	ASW	ASW	3236579889
FjDKCmy	CEU	CEU	3031223755
wS2bHAo	CEU	CEU	2803962664
nvvFlRz	CEU	CEU	684572378
XlQ6xNv	ASW	ASW	74975630
Qnuu7dn	CEU	CEU	30550052
xAhbbeg	CEU	CEU	23605629
oRItElI	CEU	CEU	3305941067
znsUgjS	CEU	CHB	1206918815
7IBMVkM	JPT	JPT	1274118241
4ajXBEH	CEU	ASW	3058954401
Ui5skRk	MXL	MXL	3507179427
oIiE5le	CEU	ASW	3344774353
Mxa0cnA	CEU	CEU	2475247480
G52uUKx	CEU	CEU	118457546
D4DAE0c	CEU	MXL	86888603
vUMN6Qt	ASW	ASW	3885238570
ykhmZKH	CEU	PUR	2150131287
POD9uIH	CEU	CEU	3562725937
rQiiqoE	ASW	ASW	864326864
SO8nkan	CEU	CEU	3257475063
WQo4voA	CEU	CEU	3501894126
vKbv28H	CEU	CEU	1479410057
flEdHb2	CEU	CEU	4163056091
di0854E	ASW	ASW	2791492350
JRLnoa7	CEU	CEU	341343626
YGi6blj	ASW	ASW	597531751
w1EUalK	CEU	CEU	1119956523
y3RVGzc	CEU	CEU	3281640790
zx0W2e0	CEU	CEU	4170512028
hFjBA9Y	CEU	CEU	3423197527
jJ3Jkam	ASW	ASW	1743425282
btyc2Te	GBR	GBR	1945128043
sN20E2x	CEU	CEU	2915159781
0e7dfyz	CEU	ASW	1695837394
ZRD2QWa	ASW	CEU	1724605978
4UR7spJ	CEU	CEU	3760147802
FZE3AID	ASW	ASW	2359638453
cwyhkgN	ASW	ASW	3497752342
miVE0U5	CEU	CEU	3008163187
eW9If1t	CEU	CEU	4252658218
mtABup3	PUR	PUR	2974153773
9c7TRpq	ASW	ASW	1792444824
I3ogbu9	CEU	CEU	1426084367
IXIZNbd	CEU	CEU	2546801254
KGbERFP	CEU	CEU	1819600918
ZAsL6Nq	ASW	ASW	2582242938
mDmY6Nk	CEU	CEU	852416440
oDrYCtl	ASW	ASW	4192862712
YNTribK	CEU	CEU	2840901545
Vko6tRF	ASW	ASW	582379036
IPHo8az	MXL	MXL	729175820
vfJqVqU	ACB	ACB	4148495375
HFNBT95	JPT	JPT	2782330526
dyU3e9X	CEU	CEU	173791449
dDa7Muy	CEU	CEU	4041391921
f673wUs	ASW	ASW	513098503
loIh0A9	CEU	CEU	3619681571
kLM8lAM	ASW	ASW	792981483
3WG2QL7	ASW	ASW	3791754112
tsH35ib	ASW	ASW	695998044
WVNnzS3	ASW	ASW	4017572706
NoyHGfN	CEU	CEU	2656231344
SIrr0hA	CEU	MXL	2640672451
vRIDhns	CEU	CEU	4142346940
HoQhyQw	CEU	CEU	4290063071
CROBAnZ	MXL	MXL	1722781237
F8MVfoV	PUR	PUR	4052122010
eqRTeoL	CEU	CEU	2272655875
g0aFmuz	ESN	ESN	2304433322
fJuG5hU	MXL	MXL	2593338272
jBUqp3Z	CEU	CEU	3306386340
QsL2sFf	ASW	ASW	257646467
TJ4jpHl	CEU	CEU	3677089438
hn50ZZ4	CEU	CEU	3530207559
LdxAbI7	CEU	CEU	3500603331
NVI6o1p	CEU	CEU	1661593991
4Pk8wtT	ASW	ASW	2372784105
b81j17p	ASW	ASW	1311908808
eMwuxyq	CEU	CEU	3018984877
aYsu5Tn	CEU	CEU	1400347437
fGEy0Vf	MXL	MXL	1663839965
NtAGfUj	ASW	ASW	2012994590
H91FzRb	CEU	CEU	858799469
aqu6oTZ	CEU	CEU	2922221619
LPapyx9	CEU	CEU	55615557
zQus6WA	MXL	MXL	520411401
S3NrJps	ASW	ASW	2689931854
ThHlzWs	GBR	GBR	2420319886
IOqIzJJ	CEU	CEU	2073526069
qLDu3Ii	ASW	ASW	1582181044
fGz6Ypt	CEU	CEU	3016194066
bRo3V7a	CEU	CEU	1743206289
iLxs3hz	PUR	PUR	3385563345
qlwF0x4	MXL	MXL	836952260
BmBih8B	ASW	ASW	2237147631
piGCG17	CEU	CEU	1370194195
5cQKZ4i	CEU	CEU	680190700
1Mql0AK	ASW	ASW	1045950617
IEekEkb	CEU	CEU	3704834899
MNN1s9c	ASW	ASW	4257249902
ZzTxrqs	ASW	ASW	3661181347
WpMrea0	CEU	CEU	526610603
YB1JVY9	ASW	ASW	562182181
XSQaqUB	CEU	CEU	1371366701
BPycTPm	CEU	CEU	2411957257
0mduGCH	CEU	ASW	779655410
D6x2byK	ASW	ASW	1235291562
GmYVZfM	ASW	ASW	1540608817
Lrkl4YJ	CEU	CEU	2711185299
WCwtCg9	CEU	CEU	87421416
GVSEwBi	ASW	ASW	3675492595
SVFnQBL	CEU	CEU	3294792300
BCgo1jW	CEU	CEU	2925499652
9INzVWQ	ASW	ASW	468192827
jEbZ3p0	CEU	ASW	890242554
YQ3zZsr	CEU	CEU	2029540110
sEXDLAP	CEU	CEU	2083209342
Fa4noUq	CEU	CEU	3938049270
9Xcxl1U	ASW	CEU	3522391511
PoLqR41	ASW	ASW	3780465487
CKj4YaF	CEU	CEU	2072803862
8YfefOl	CEU	ASW	1429513485
pcFbIoB	ASW	ASW	1705154259
8OAeZFJ	CEU	CEU	2930577370
d1Gu2zQ	CEU	CEU	361855832
AT5Atvr	CEU	CEU	1312192053
gFQdm4X	ASW	ASW	2244949987
21nFbXC	CEU	CEU	4066157527
TJl5w8n	PUR	PUR	2683572361
HirN0Hy	ESN	ESN	2935519796
jw8EIbN	CEU	CEU	3378340486
WU6dAzV	CEU	CEU	1125145355
6TOTFps	CEU	CEU	939314710
ictxveo	CEU	CEU	996263869
Tzkxiht	CEU	CEU	2567563458
9biRz3W	CEU	CEU	3930174732
M0bwUkB	CEU	CEU	1452600397
OVMcFEV	CEU	CEU	4040790193
57rhDLt	CEU	ASW	2321394543
EiB1WMx	CEU	CEU	568038996
cB1vm7a	ASW	ASW	1668348516
bN4UKwO	CEU	CEU	4116797935
V8YbPLL	CEU	CEU	620969053
ukKqMA8	CEU	CEU	2033623503
lCroqBd	ASW	ASW	4274946319
DiQop2d	CEU	CEU	1403349690
SbeMS95	CEU	CEU	515274608
OA5wgJI	ACB	ACB	1564867651
4RJWCiS	CEU	CEU	2719988600
xZdGt2x	CEU	CEU	3897794444
7xk5Pe6	CEU	CEU	3662502970
dljxWjR	CEU	CEU	1250228515
H2eRwGY	CEU	CEU	2131834674
Uo7ZCHQ	CEU	CEU	870871775
5EHYncz	CEU	CEU	4113886811
VCnTFJI	ASW	ASW	1920830561
kgTnFkW	CEU	CEU	3771207033
zHfytpE	CEU	CEU	1547909366
87a3GdU	CEU	CEU	3097836419
KVOwitd	MXL	MXL	1724728090
YQdzTvr	ASW	ASW	3661259157
