ID	Contributors	SeqSeeds	Proportions
DwaTgs5	thPHdkn,AT4oBAX,6t88RFY	2160577934,3660448951,989290922	0.333,0.333,0.333
dsEsBM2	1rGSztu,BDho5fQ,OvpDYRJ	914618772,2547616540,1429896853	0.333,0.333,0.333
HqL8cXX	LChGlec,Ut2wXzi,Gc4weqf	3875982,2931763193,2402269996	0.333,0.333,0.333
lZuTVNX	xdcT0sq,CnFpk4X,XBVSIyG	646586836,2831054158,2280597112	0.333,0.333,0.333
Aq5NvKD	Q53Sa2L,UgouRcE,RYPYy3f	3841651019,1948316280,437606688	0.333,0.333,0.333
CmBstcK	okXzKcc,AXIvh75,5t3psm1	100035691,3719119582,2681496002	0.333,0.333,0.333
vR6UUzk	BIoeLEx,c2veC7I,PzThvkD	2385654311,2787821217,2189589567	0.333,0.333,0.333
ohoFOML	wO7rWvT,FY3hxMD,JAGzowo	2503655577,2625770754,1020926679	0.333,0.333,0.333
51AeCUL	SsDM88l,JS27Efb,wYoWHJj	916393581,321249673,1663697833	0.333,0.333,0.333
AcPFj85	Qg2euhv,TAwWBu8,Vtm1nRu	1329444186,1288616989,1121945905	0.333,0.333,0.333
zfQR8aZ	2hIlrsP,pN8dRAo,7Tmo957	3717806773,3915121464,322572946	0.333,0.333,0.333
2tiy7gO	CCwBFWT,xw2KEtl,mQcqbyN	1573606065,3707179065,3734781355	0.333,0.333,0.333
KAYr8vP	kMe6njj,9BvQHnM,hLLKQqT	816181254,2023931930,1533170104	0.333,0.333,0.333
dU4UGHb	rcqPPju,MVXbkBj,ys3DT0q	1110751439,2031557354,2965930815	0.333,0.333,0.333
LnUFLND	zg0MABA,OFAhJWA,aqv2x2O	1967130228,3871054445,2854483860	0.333,0.333,0.333
rQa0Soo	O6B3GQT,mTRk90g,gC27OsK	172294982,2893511612,3754268079	0.333,0.333,0.333
8J4clQQ	20jN1uP,tdUT6Tv,dhz6yIn	2751710534,1780679553,1196131713	0.333,0.333,0.333
g5BjuPy	oPZAOjV,h1u6mD6,SbXQiD2	2104212648,3194828108,2761124131	0.333,0.333,0.333
j9d9rlQ	SmViwr7,9Alwq2M,HMEwYF9	287786675,3135251741,957476823	0.333,0.333,0.333
UtEh4p2	O9pqGNo,deGGJSv,ZG3r5u2	17871066,264047934,2588277474	0.333,0.333,0.333
8CUMQnt	eOISGXr,sLmemYb,89KCleX	954171090,1266653090,2013713621	0.333,0.333,0.333
oncYjza	RTezkes,lJJgIvk,jSmm8xg	2715494300,1075816534,2824515866	0.333,0.333,0.333
GjCUyYb	TB5KFtl,mhlFUlF,YAEjlrf	3665169979,3929821833,911545580	0.333,0.333,0.333
ECRU4xT	b3QwR34,QfhGC6f,sN512Lq	3076559770,2490034453,2633022321	0.333,0.333,0.333
YOvV5mM	bk0pPHI,fKwP8DU,jZe33c7	1763085304,4206455769,3202094072	0.333,0.333,0.333
autKU88	P1v5fms,4dvWktM,PNXfddH	3961490092,721893442,1846177560	0.333,0.333,0.333
EJ32WXA	WInriAt,c7D6Vxw,ruU08GC	1636805293,377676163,818660573	0.333,0.333,0.333
q4pFAhK	ixf0fyn,CEqTYlN,Pvm8zEd	1637299441,612532948,1164051222	0.333,0.333,0.333
1JMTKHM	rEqfipm,TXVlBRL,S9b115N	3002079506,1400362901,256539357	0.333,0.333,0.333
BTeZOVq	nyYZfzM,Yz0sVAP,pw5P3l3	3238651065,4228626072,2228135061	0.333,0.333,0.333
BeMgzTF	m0wMP1K,7HH75nt,Xgqsq1E	987610646,2076653716,3843206536	0.333,0.333,0.333
RFIoYM5	QljJkc2,ppbPvaN,K6CoX1h	1129693463,1295871451,1586205861	0.333,0.333,0.333
fnxENem	bIqroqj,SrBGedM,HCKtZF8	2146819381,621743997,2676924347	0.333,0.333,0.333
Nac5xNv	3QzEjOR,hGIs2H8,rUaBNiT	2809526074,2797398743,2497263985	0.333,0.333,0.333
7gGrPOA	sZTud1b,YMpPL3k,YUuocez	4050154007,3090894446,1670719543	0.333,0.333,0.333
5HyoBbb	LBwQdko,MePLivg,gJkDco1	2043944665,3546112785,160967426	0.333,0.333,0.333
mlukN1T	zc2Xp0O,dyipuDu,c6ZA65l	485334952,2514446811,72974323	0.333,0.333,0.333
MrFSVuA	GUD4Igj,EytmvzU,XiOjsUL	3303565126,3921026251,3317640627	0.333,0.333,0.333
XdrJQ9u	UUAD2zb,aNaJHAB,JISfJod	1330655323,191151882,2700982911	0.333,0.333,0.333
az3L59T	I9Ao8lc,POlCztT,5ws4vkL	742227920,862892363,3913642433	0.333,0.333,0.333
j953BUt	ed1R7Pi,qlbf9kd,BWGOdB5	1911051784,4272822324,3761646679	0.333,0.333,0.333
IIiVkI7	RPfeA59,GUR87o9,3x2MSEM	973040049,2386166912,3931600107	0.333,0.333,0.333
nikUavA	9DBTAbL,PyGfCar,FsbqvnG	2195436478,1810256548,2637293841	0.333,0.333,0.333
QubWSGm	BoigtoO,JyWOxTo,2bS7OFV	468516364,4083445262,3213866659	0.333,0.333,0.333
MdFtnuP	TBl9IMp,gVPDGl0,RGIbRb3	2854515477,265754594,14032794	0.333,0.333,0.333
BlJlUe7	Kp6hdkX,e9L9QZH,s3bbmrE	1355850062,20170105,2491725070	0.333,0.333,0.333
ZtMHzh8	BDbehOH,F213G2M,bZAR0rd	1524340348,2977400261,3314446094	0.333,0.333,0.333
gDxGWaf	9LXCdEA,SUb5lRW,OcNkFSf	2958268044,2257770378,3033748608	0.333,0.333,0.333
apnAa9l	ZHTX37v,oAGpAOn,s9g3dop	1204084096,4288777314,4270521058	0.333,0.333,0.333
RcJBxvl	X0QTtf8,QvqATkq,orI9JYS	4212150745,2463664946,299440252	0.333,0.333,0.333
MXnrlo4	378SHc4,GDgfK0y,KlXtBMY	1970255863,4047840736,2642827127	0.333,0.333,0.333
b89M2JE	aojWnQI,9WKE9bj,bG9lKoi	2747490034,1930202221,1421080160	0.333,0.333,0.333
aeClZyl	eFEDPra,fe270Q7,ySUyG4E	3768563208,136514484,716565301	0.333,0.333,0.333
2NQooWI	MGwNwdW,CMQjo74,xHZ7zDu	278212628,1110158409,3511940907	0.333,0.333,0.333
jmqkqNn	SVKhp9A,DRwLSAV,O0K2VyX	2177500170,270710595,812024307	0.333,0.333,0.333
A3OF5xU	pPI6atf,oXIB2Nw,UrG43D2	2601885075,2966933994,510627181	0.333,0.333,0.333
3KjReyB	5gxftYL,8q5eDWG,YzQrDMh	2201771482,3416474420,3397425015	0.333,0.333,0.333
WIggdgU	YwwnV1l,gu6LlUt,95N0NOE	3103245019,2143938789,2265220534	0.333,0.333,0.333
nUYVMzD	BBkYT7d,Co0We9z,WvnSBtu	2422649151,523748602,2147513208	0.333,0.333,0.333
U5JotHh	H3C7H8A,KLCSwCG,vFyB319	3092874145,2872955200,3742266172	0.333,0.333,0.333
7j9sKGY	32uRCD4,DW5FU0H,Qdy7B82	2854908387,3242133816,3635977283	0.333,0.333,0.333
4qmRbJk	SQ9XzKO,XLKmznJ,RehqoVN	2754160593,2837170120,39443981	0.333,0.333,0.333
ztc757V	yZ5GLRo,5vVT0kH,e8SFMmO	3516058730,3007966535,3075061440	0.333,0.333,0.333
fsGRxqL	oOouj5z,zgcDNcU,4gUSRQB	3826015097,1708564076,771092172	0.333,0.333,0.333
kRIFxe6	MOyAPpw,uxhhWiK,Gf9HEcR	1658457577,2498115873,4245118806	0.333,0.333,0.333
Q4XbSfi	dIZNNx8,USp3dgA,7vDAD5j,FGTpHTO	965086477,2249165349,3149931318,1019173322	0.250,0.250,0.250,0.250
d6vEObI	KJdvS0f,IXIMdQF,aSBJbXS,v2ixNAZ	647370851,152657578,1639784819,1745167504	0.250,0.250,0.250,0.250
8JMqiOu	dqqYoq3,qRIMkOJ,oiytBbw,th84AEg	787614259,4012241540,2676949727,2914338296	0.250,0.250,0.250,0.250
IiZsUX9	UlCkdu9,CrKySre,vbH9ie0,Tv0kG6g	188682765,1919420849,2808889644,3414009304	0.250,0.250,0.250,0.250
52BfFRE	vnDOV0j,03STeJr,zPaq1xa,xuKPNuy	2522791867,2315885039,353386893,2924755148	0.250,0.250,0.250,0.250
5KgzeFH	YbOlILc,UqI6zxp,rrGrpEz,gt3hOKC	2148308731,2993068809,4045229034,971234263	0.250,0.250,0.250,0.250
mJBBMZS	w4uxLlS,GD7Olie,5N0sjff,eOFZ8aR	3049764605,2823070244,571010341,1612796094	0.250,0.250,0.250,0.250
6imJOhM	P6kqxeG,MbCbI43,Qqwhr1b,7m2I9gO	142545822,3549679469,3091711343,1252143083	0.250,0.250,0.250,0.250
ZKJl0WS	ur9fGDf,ndu8oOy,Y7b7B6A,bNm1fhZ	2889705947,3220257711,1091783909,257251473	0.250,0.250,0.250,0.250
YcMy9dG	VfzgxKt,ghiLKME,C81tUud,T4xXh4H	1619203653,2624959714,2406319309,1713983999	0.250,0.250,0.250,0.250
85Cyw3v	nkaDZGf,MIJ7uRC,BNEvSJx,dIa05AQ	3895625801,4261943635,4071477174,1627951185	0.250,0.250,0.250,0.250
G5jAo8X	3EcYwDm,Woj8bxY,qbg999u,f574V3z	1512822548,1016304162,1409832350,221186709	0.250,0.250,0.250,0.250
S6h54Su	izVBvEQ,Q7XtjI4,ekv8qsk,uBRUi9e	41696036,1573933078,1268573045,1782750790	0.250,0.250,0.250,0.250
Hho0x07	oWwLret,pK7xi0g,rvCxezB,SoaYbTo	72706846,2524193429,93307648,1554224513	0.250,0.250,0.250,0.250
6lYc58p	Wox62EY,uil4ua5,1XDlyJQ,k92e1jm	217089114,1520277721,3086751987,3842307911	0.250,0.250,0.250,0.250
3XVqnGN	CgrnSOh,tyrpvEo,0wACVCV,xKJBaBM	2189026026,3548889942,2328686904,1451590491	0.250,0.250,0.250,0.250
MIiBrPA	8UeGJkn,iLVEAIN,CYQ9fmt,TfAvJ8u	4204546315,3377024574,4045776885,2007221688	0.250,0.250,0.250,0.250
vmqDmGe	Kd4Ir5g,xg0ting,aG6UT2N,3tHlRJ4	4289790470,2218302429,4112751576,1324487117	0.250,0.250,0.250,0.250
077DD7s	TOnJqXf,diohCvr,TveDqkS,Qbncilx	3991995622,203997109,1764091421,3210714098	0.250,0.250,0.250,0.250
wqnCFHX	qxGGsum,9MpBFK5,k3X4QeI,5WB0lxL	2014949696,2268295576,918517733,853539663	0.250,0.250,0.250,0.250
vWwqDDc	d3fBAMj,idKp1Xi,WfnNYvJ,X6AZ1ol	1342946413,2000006789,2224774232,2122204164	0.250,0.250,0.250,0.250
nmf7qDx	wmv4yBp,l6FGGVM,mzrsQXJ,SO6dlnU	3957657365,1191030108,3901420273,3144402524	0.250,0.250,0.250,0.250
a7GazNE	Z5ujvSQ,6Ya8fNR,rrAwBNU,ggodxpd	656767258,2514818337,1848306732,4046007200	0.250,0.250,0.250,0.250
NBit280	qgB9kSF,APNk3Fp,t60yzja,Bv7DLy5	82797655,362347329,1850018951,2326387533	0.250,0.250,0.250,0.250
7gXq2HO	3wnREJW,Gz4I4be,Doj9ofk,dk3fn3l	3688716645,3254235193,12961612,3284149807	0.250,0.250,0.250,0.250
ewhcMSX	Te52mhE,WhQUhM3,cHUt59z,mixb8oq	1399982832,2422714904,4043707518,2707499537	0.250,0.250,0.250,0.250
6b36fhI	G7qeGn3,TNtykGz,bkbogBH,JQhdji8	3983273511,1145798238,3369976628,2098287399	0.250,0.250,0.250,0.250
bxNYTDH	Pcl3NxG,qkS43V0,p3LwhUa,5OOoJ9Q	2861190409,3592829592,3176332423,1873490183	0.250,0.250,0.250,0.250
jAl3InC	kUSyfnY,inFI6Fg,dUGrFCG,Q8xesgi	599325668,140439198,3764367953,3981339302	0.250,0.250,0.250,0.250
P9qwJsC	LtLU8R5,txNcKDs,ah71LrZ,m045j3c	236588102,962160824,1054673301,214427689	0.250,0.250,0.250,0.250
EBXAvOv	Jrp2z3m,mkOyeXM,JEQGsnv,QBACg4a	610150714,946952332,802111280,439937570	0.250,0.250,0.250,0.250
gw0gJAR	xnpYfRN,OhSLSsw,cVin4ll,lLIge8N	2476784392,3178967945,1195463978,2129941304	0.250,0.250,0.250,0.250
C0B30WM	0qYQcso,wUV1yOt,m2N7hl4,Dfje9ZO	3017999116,2419367372,764748720,3030411326	0.250,0.250,0.250,0.250
TjFVWs7	NQTTbAL,uVwVlpi,9R4Qm61,Y348c73	2813996813,2315141201,2409717861,2908687254	0.250,0.250,0.250,0.250
Fa4ih4t	PKBoxmI,Frx1WbK,YdGWCOi,08e2x8P	1642049553,3747908509,402768198,2816097516	0.250,0.250,0.250,0.250
DhsZNl2	6JfC68e,0lIqhXp,hgyLlis,vs9Nx69	1700998410,4150956004,630565273,3877084910	0.250,0.250,0.250,0.250
DdqsWGo	4Fk26mw,E6Pt3Gj,VkXf7Yu,R2B1HaM	1092339658,2372060859,3948441587,1357646378	0.250,0.250,0.250,0.250
Tei2Fz2	gudsONC,pzQC8JU,A2UTIJA,EWOS8SH	757474667,1585707407,1066613682,3043729443	0.250,0.250,0.250,0.250
6oixMdy	fhs3fHj,K9gIxRK,ZXBk2ek,7PVDoxY	2405246222,2499019956,490051816,1498048826	0.250,0.250,0.250,0.250
OVHOPFT	euIMfhT,qtCoDOJ,TlIhAHi,8hEC8BZ	2202768567,4122943816,1523282403,2784417664	0.250,0.250,0.250,0.250
WO1hkXg	Tq82qvR,ny0ioai,XRABLOI,z5OKTeK	3725451031,226005364,181515503,76332928	0.250,0.250,0.250,0.250
GF52Uks	JGmNUDh,VeY812f,08AQHdM,33WzBqm	3001383155,2789853228,3354192193,4184189089	0.250,0.250,0.250,0.250
FuZk0cy	5j0t6bP,4dXpzji,rS17VH1,5dlbTRw	3555402029,1100792829,3738399411,4284001380	0.250,0.250,0.250,0.250
bY2yzjB	TwrUzIV,tBEON84,T4dFUzY,ZDbrG65	969961334,2222901197,4142165656,2326636406	0.250,0.250,0.250,0.250
yEGC5fG	YTpSm8z,RjuzDui,FXB6oMh,CHfQSA4	2508527916,561957851,2274655149,1053392632	0.250,0.250,0.250,0.250
pXTbffO	zY40d3C,8oeOvqa,MGflBH7,Oa068Yb	1296042520,354713175,3047323646,3388655046	0.250,0.250,0.250,0.250
hqGb0r7	mCjeO2A,lNBiJJN,D7oMsj6,uX1NPDs	3683191961,2292375780,3574523279,2496658582	0.250,0.250,0.250,0.250
EWelVZf	IRrspNa,hj1HUQd,lsHmpgd,K2hnmQM	1904750984,3499639255,4135218323,2073927413	0.250,0.250,0.250,0.250
7ANlKRx	DPpLMRb,DEeapN1,elLbGyE,qRBt3Pc	402176818,2180697813,5172753,45420319	0.250,0.250,0.250,0.250
ickdAXn	Fm2djMs,N0MDz3z,20W0x5h,EaoK0Rc	993691561,2741432793,1343887504,929190140	0.250,0.250,0.250,0.250
O1voqRe	M0tlVAR,6QS7CME,UoiWqHv,HtI6Onr	3689514305,2274337784,1730748522,2127967004	0.250,0.250,0.250,0.250
xsBbDNi	TrTaMB5,3NdIpjZ,pxwnxEm,2evysOu	3547142971,4288447125,3320045103,1412048392	0.250,0.250,0.250,0.250
FNkdRYq	M2nvnUB,ToKL2l5,LfpVuzO,FJ835pM	399099067,3763280582,1393225183,983892192	0.250,0.250,0.250,0.250
nmu0zKQ	rBESWyJ,fimf8Mt,Cz152Ch,bMqIovh	4001572910,1345549582,4081485014,3545158585	0.250,0.250,0.250,0.250
wJUjMOp	lfGit5l,NGwknLB,PiH4neu,Kr3NXLr	2026952239,2654339706,1402470388,3816138838	0.250,0.250,0.250,0.250
9gk8qPI	V1V6yLM,eM6tWyp,r96iXj9,tBa2rQ9	3531118338,3295603437,342952760,2969172531	0.250,0.250,0.250,0.250
wXO8IqK	ZPZoWCD,jsnWAW0,mZbhyOD,lPBokwr	1692249914,3985800550,107685063,1945406558	0.250,0.250,0.250,0.250
Y3GcunW	jleHlyB,A49hb1x,93eSpZY,78K2GnZ	1388481027,1526841273,2239298492,920100756	0.250,0.250,0.250,0.250
texQrDc	WNS3oXf,QPtVwPq,5JcJPDR,ktC4Yr3	1880760273,410069136,3351865856,386579412	0.250,0.250,0.250,0.250
16SjG07	e0co2sy,hx4A8Qj,Wb7Kty9,SlWTh8i	775215859,2192267593,4026593958,2896469586	0.250,0.250,0.250,0.250
1Au93xc	7bLDT5K,rYrC9MX,fXe7g0D,w5OT7Cj	2467492496,1229881516,3922091046,265554678	0.250,0.250,0.250,0.250
CI7o8Fa	PlJjwYn,stECI1Q,59Q1hpO,D19qxhg	3078069117,4226971413,3896270786,2839376399	0.250,0.250,0.250,0.250
GPQhEMO	Lm0VXnt,J60iKA9,ZNRBscR,9oTiYWE	333650962,2555100736,2141211630,1667776022	0.250,0.250,0.250,0.250
w7h89uB	sC2YDPI,YKnHti7,P6hf2nT,5sfh0Fm	2155839209,1578722730,344034692,3485379950	0.250,0.250,0.250,0.250
B5T8Qe0	XnuNdkX,w5JUwnD,971j6f2,uI6PS2j	4131365795,2702828736,3064289647,2714623979	0.250,0.250,0.250,0.250
ZVzUbXJ	eyRSzzY,64uK8UH,KRrD4ll,PCtu6pF	1452689476,3516032233,147956348,2788938042	0.250,0.250,0.250,0.250
uyAoeec	1Vjp7oM,GDXdHAU,m2W7Ohi,r3mJHKy	1112591214,2439398495,1139965114,1679179300	0.250,0.250,0.250,0.250
PyFKy7e	BkzIq3y,rdBNo6Y,z4wY3ol,Ghem0V2	3481875537,1320956941,3304177289,1207624181	0.250,0.250,0.250,0.250
V2HWoZF	cLKjkbx,4RiZLbW,eyzsYfg,Q2Qfg3h	2698978688,4047311439,5220971,4075433424	0.250,0.250,0.250,0.250
34Dik99	bnPeCzk,AVBoFG8,jrmFOBw,pyAFNJM	3360427172,2677743130,1610635206,3463820423	0.250,0.250,0.250,0.250
LroaZIL	JEC3PR8,kNSfyVE,1GyoKno,62nAz8u	724207333,1398889535,1035543220,2529816202	0.250,0.250,0.250,0.250
LbCHsYD	xQ40iyI,zgTIcHq,MKVDtWw,Yzd7xL9	3986302282,3503008026,1654165175,745254859	0.250,0.250,0.250,0.250
GrZgyfN	tvjx5nY,QEJmYc5,JCDUXvR,HXqAVKb	178978130,2784716763,631871468,801524153	0.250,0.250,0.250,0.250
4QP6CfJ	QX8Fcdb,Czdl6HI,28D63p7,Rvm9VCP	3357085514,422675203,1410926276,1754109876	0.250,0.250,0.250,0.250
I7D0cOY	ETYTSxe,qKwqJbj,ipuRTuh,rxc7gbU	4209845636,625056495,2611908575,3020543196	0.250,0.250,0.250,0.250
CikeI5Y	M0zwT6M,9GNtOcX,13XZKof,4DD0hIC	344691830,2746914094,2116142817,495897289	0.250,0.250,0.250,0.250
PTqgsGo	bJb1ZIi,u1LoZ6q,pIDmBZh,LpIvipK	2441686317,480108846,3912880068,2138164508	0.250,0.250,0.250,0.250
kBJnFXH	bzCiM8I,bZ2uVNY,jDWMFoA,9Vunv8V	1372506056,2566750445,433137593,723918616	0.250,0.250,0.250,0.250
HBUIzxs	P8zezxA,f5vunwe,m4Aq1Qv,SbTbeXz	826638328,3421179124,881744063,363194977	0.250,0.250,0.250,0.250
4xuG00S	qnkx8Kx,UGYDCCh,p5D24BW,MYKadZG	1348962641,4044549375,4172899011,159710054	0.250,0.250,0.250,0.250
UFINk9s	FvfHk5V,VA2ZLcz,AgJYg2C,sFRq1DB	683217441,1309493076,2233635677,1490858928	0.250,0.250,0.250,0.250
hWI04XQ	SFQXeZm,KJHRgHK,CToVAYD,yX0hqkL	816969913,3365922591,2658501428,1703552776	0.250,0.250,0.250,0.250
zd1GKUS	yYGmH2m,j4xyXKm,aZboQVl,hUN58TM	2857401560,1120897915,2810974564,2377139698	0.250,0.250,0.250,0.250
rnjaQbT	D5TqRM8,lm56Jed,H5MH3Yd,sItAiOh	1494025377,1508174911,4179815873,2130179256	0.250,0.250,0.250,0.250
3EBEF85	2ESzD9p,gKeoPug,AHSdVug,coeUKWQ	2028686074,865373158,1783980257,491635607	0.250,0.250,0.250,0.250
Qvvdr9m	quGcuMZ,GoFhS5H,ilSfEI0,rOAtSSp	835710504,619207949,881967899,3932294440	0.250,0.250,0.250,0.250
sQaB10B	YKnvraG,Zo2qeNK,idwxXM5,iMxHU9A	1783477798,4233022193,279986362,4190546380	0.250,0.250,0.250,0.250
1AbHJJv	XqeuD2z,goHcv9H,b8KoVL5,uxt7nfz	1823686166,1623521297,3374208127,57382127	0.250,0.250,0.250,0.250
B6Ye14N	539PCae,iGgraqW,EHFrE60,63FMxY5	2467954046,788230024,3565625839,2565315467	0.250,0.250,0.250,0.250
5UeDEUX	DKKn64H,BRCmak3,taxzLNY,wkLewrI	3267466289,1483670900,1740533475,2665197322	0.250,0.250,0.250,0.250
0r6Rx7X	sRdSpaH,u2fvN2D,BTe1Stj,m57Zxst	2912291176,4265340725,1689798124,3817463387	0.250,0.250,0.250,0.250
GnBD6K1	0dmD8vu,GbD7yZv,Ljkw7dM,xL3QEaM	1594998346,621474108,1432101915,2615588592	0.250,0.250,0.250,0.250
XBDFM1F	EdJ7dCX,8Obtn74,rkV2N11,ONXj2Al	4196250154,644394879,4013595134,3104186519	0.250,0.250,0.250,0.250
j6mOObi	CVDVcRF,1wU8YVZ,Mzq4mVY,EN79S78	1103289827,1488581383,665000019,3024228418	0.250,0.250,0.250,0.250
JtKOAsM	eutSCiK,noOpz6x,eBHSVGV,zS5BxlB	3842114074,1046988986,505773496,3930176704	0.250,0.250,0.250,0.250
WAkUUFI	49asHEL,h3z5wiB,FDOXiFa,OWQrwJt	25290040,3378497270,2313139621,2464080891	0.250,0.250,0.250,0.250
xQImL05	CuSQvUM,JVC5XV0,5dB7Nlz,XjQKaor	664029095,3798396704,3347577711,4290272842	0.250,0.250,0.250,0.250
m2XyuqH	56JLuZQ,a2DCDO4,d4sJU6e,RRUvKp6	3814399454,3118689827,1288410255,2817905596	0.250,0.250,0.250,0.250
E4Fyx9z	NOOAiFc,k2qv1nz,Rre81sN,9nbLYNA	2676745242,3793173891,14327929,900269803	0.250,0.250,0.250,0.250
7WlutWs	25HNq0N,m0rP79f,UK9ym8b,UkF4TYX	3689591112,2774284510,2289179817,313268245	0.250,0.250,0.250,0.250
up0NWm4	pmnM3SG,zleXk3c,vJWKZnr,0dPjD5Z	2945713666,3872699206,950750229,3525110930	0.250,0.250,0.250,0.250
eDYhpd6	qUUGI4L,tYvFlYB,fRWhau2,eG7OQ75	1943353074,3094557801,1887715278,2664487624	0.250,0.250,0.250,0.250
WQq3nPT	ATracdg,89aCD9r,cS1JkBc,b7VURU8	2703921439,449684627,1451369030,3883737626	0.250,0.250,0.250,0.250
C5YfaNW	YOHi2aM,kaB6mwR,hm2BVZw,99jPAFC	1345085085,1047134110,1569183433,2687794623	0.250,0.250,0.250,0.250
BKbgPXB	7Z7PiZP,QdulcTD,gkgryEd,sU5xTZH	1795192044,639635933,2159903973,134257919	0.250,0.250,0.250,0.250
59hHIvA	maxGIEZ,719ehpa,V1kkjga,AjWBymK	861954715,2723651488,3750527613,813734443	0.250,0.250,0.250,0.250
OgSYoLY	pWXzwUD,p8kaWYa,H1Jc1FG,KgrWEJv	1030661032,165980225,3342578405,1899581955	0.250,0.250,0.250,0.250
hofeDz3	2vlzjrQ,9DdHy1m,5QmY8i7,QE7whfZ	3998804569,2524143312,1317575173,952181758	0.250,0.250,0.250,0.250
wLk1lAf	QDFPQps,AWDWECR,pBxQvas,wi4h4Mm	583552809,2471221383,1571060172,2123176953	0.250,0.250,0.250,0.250
NHk267n	z7tEJf1,aBnxKUt,Rw6fgIs,KnKQefb	2912700916,2618844695,720718542,920394187	0.250,0.250,0.250,0.250
cF6kXf0	K2NQAzQ,A7XQPXJ,CuqrQVO,NqdPeXm	2688766095,3999560797,2671955081,3503878950	0.250,0.250,0.250,0.250
8hvONNB	KmIasOz,9ngl6Vd,pdXyKRZ,rld9ou5	632705130,4068638387,2065773721,3394197063	0.250,0.250,0.250,0.250
LIJW6jW	v3WHsCP,DkGkEXS,XOG0T7L,lfaZa4k	3748147788,29121596,2757197656,4109191994	0.250,0.250,0.250,0.250
DUu4PA4	aVEMjFZ,SNnFvU1,708N5dY,xepkAfP	2199274462,3131974025,989146412,3827617074	0.250,0.250,0.250,0.250
q4b2EN0	dUnTdYo,foYXoQp,cduCxvx,IOUAfG2	3571810789,656422438,4012298149,552350151	0.250,0.250,0.250,0.250
5lA5BcU	8lp7Yhi,S6IcOFR,SjGgwcg,8VZoWBH	3204337041,1239345148,3388908667,2990542002	0.250,0.250,0.250,0.250
Vm0hmzE	XFptFkn,QZnbHZU,mU82Hae,DuYIusq	2707367678,3000858409,126911918,691672521	0.250,0.250,0.250,0.250
EFhZKMQ	djWe7vt,zsv7nGk,MSwLleH,m29osuj	3214356756,3237373695,3510689875,1714939145	0.250,0.250,0.250,0.250
yPPZuut	YtXXH7d,X5WS0zq,ubM8HQP,Dl1o3ss	1862389416,3207473186,1149885709,3422993750	0.250,0.250,0.250,0.250
RoqJDS3	a9gTD8c,6jMJ663,YVXuvMy,OA53ztT	3086373110,1331239009,3951174368,4248892710	0.250,0.250,0.250,0.250
ELG8F8L	rfudRme,GAJD741,jUcrA1y,sAV1AP8	52680403,1305801466,2234421656,3258286701	0.250,0.250,0.250,0.250
hK8Ig0e	H3IGmDo,fD7DBZt,rdizdfl,PTSPCn8	1791549896,2682919812,3463159095,2624239043	0.250,0.250,0.250,0.250
VMY1d46	sFhggOh,sw9c5b2,R6Qyv7r,doFWoDG	3832869174,1413119052,2000139374,2028909118	0.250,0.250,0.250,0.250
cYt7DZb	ZaONaFd,Nq7ZQTU,APgSSw4,DOQID8Z	2589504604,3390592286,51314027,3261476989	0.250,0.250,0.250,0.250
G27p2XZ	o58H5el,PpjDi9V,49A7Loz,7012oHk	1174978628,4096585593,351101108,2981629711	0.250,0.250,0.250,0.250
7HAHTjw	oHwFN5P,T5QZHvh,7P4gFZi,7DGvUNl	1630548239,548428313,239786903,1384036612	0.250,0.250,0.250,0.250
Q7THUNW	PeUOv2E,pDnTj06,2X0qKfu,DDYroXl	3516359501,3117717875,1000371887,1458113289	0.250,0.250,0.250,0.250
zwQGAiL	m5SljL4,zdal7yY,2a13DU7,1Lw0Wvd	86223536,1759385848,1369735219,2617463625	0.250,0.250,0.250,0.250
HeEUwwI	RN0xwRS,p3clSc4,n9HSuIT,ZsgHMV2	3415407603,1327648514,3401668830,1715237887	0.250,0.250,0.250,0.250
4YpfvFT	eQG8STL,VySHsCT,yBAdwML,t741fiO	452427298,4034566724,574357346,4059785930	0.250,0.250,0.250,0.250
stpDUmf	8CvPFEy,04HjUge,8QLF58N,GwqG9KR	946882904,2884480410,274985043,2366358633	0.250,0.250,0.250,0.250
j4GVvjt	jkxMKah,jwfzbds,J0uZrPc,NIeBY7F	1723398147,1118546201,1110873072,3995570956	0.250,0.250,0.250,0.250
7ZFle4w	xvrw4Bg,hxiA2th,jviGXVi,rBdqbUD	2516454108,1910767653,3512942195,3793364311	0.250,0.250,0.250,0.250
RXe3mTZ	b4uW5mp,MMFRkbH,pQkXora,cuNm7Ij	3860569625,1557169202,2513228115,334200687	0.250,0.250,0.250,0.250
OqpiHTk	310In5x,F5kGM6u,d4zAnfd,V9jOyn3	2051257479,1251000543,4016899594,3894476267	0.250,0.250,0.250,0.250
aIJ78Im	5tobUWV,HeJRqRi,gu1uplf,qB20gOW	372978295,54493915,3893178821,728853878	0.250,0.250,0.250,0.250
7fTmncP	zfIuyZ2,xiGgY3o,JUmDedj,MNZFzyy	3297257464,2009632749,3929507444,10852246	0.250,0.250,0.250,0.250
TaJNK78	zGN0p1N,WtXR25N,4vEU1Ta,VRJOeZB	3762812628,1910724974,1483304878,2030343420	0.250,0.250,0.250,0.250
jaWqwdo	0ekelMk,TF5s4uq,XDd1jEh,irMpL5c	1593371530,2654951659,458469331,1271599521	0.250,0.250,0.250,0.250
